persones_jur_diques_p_bliques,persones_jur_diques_privades,s_cies_no_treballadores_dones,socis_no_treballadors,s_cies_dones,socis,n_m_total_acc_part,valor_nom_acc_part,capital_social_inicial,data_constituci,prov_ncia,comarca,municipi,cp,adre_a,sector,descripci_ccae,ccae,nom_societat,cif,n_m_inscripci
0,0,0,1,0,2,6000,1.00,6000.00,2005-10-17T00:00:00.000,BARCELONA,Baix Llobregat,Collbató,[ 08293 ],C. LES AGULLES núm. 24,SERVEIS,Activitats d'assessorament en direcció i gestió empresarial,[ 74141 ],"ECOTING SABARENTI, SLL",B63933592,6123
0,0,1,0,0,2,61500,1.00,61500.00,2005-10-17T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08207 ],C. D'ARMAND OBIOLS núm. 102,CONSTRUCCIÓ,Altres activitats d'instal·lació en edificis i obres,[ 4329 ],"MONTCORTPLAC, SLL",B63921332,6122
0,0,1,0,1,1,975,20.00,19500.00,2005-10-17T00:00:00.000,BARCELONA,Osona,Vic,[ 08500 ],C. MIRAMARGES núm. 6,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"FETNOSTREVIC, SLL",B63934236,6121
0,0,0,1,1,1,3000,25.00,75000.00,2005-10-14T00:00:00.000,BARCELONA,Vallès Oriental,"Roca Del Vallès, La",[ 08430 ],C. PRAT DE LA RIBA Nau 3,SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"AUTO RAPID VALLES, SLL",B63923668,6120
0,0,0,0,0,4,1000,54.00,54000.00,2005-10-13T00:00:00.000,BARCELONA,Baix Llobregat,Gavà,[ 08850 ],C. SANT JOSEP ORIOL núm. 3 Pis 4T Porta 2A,CONSTRUCCIÓ,Construcció d'edificis,[ 45211 ],"CODUVE SPORT, SLL",B63929764,6117
0,0,1,0,0,2,12000,1.00,12000.00,2005-10-10T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08207 ],AV. CAN BORDOLL núm. 60 Polígon CAN ROQUETA Nau 1,INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"MAFAC VALLÈS, SLL",B63925473,6116
0,0,2,0,0,2,100,260.00,26000.00,2005-10-10T00:00:00.000,BARCELONA,Maresme,Vilassar De Dalt,[ 08339 ],C. SANT ANTONI núm. 9,SERVEIS,Intermediaris del comerç de productes diversos,[ 4619 ],"NAPARY GLOBAL SERVICES, SLL",B63931588,6115
0,0,0,0,3,0,57405,1.00,57405.00,2005-10-04T00:00:00.000,BARCELONA,Anoia,Igualada,[ 08700 ],C. DINAMARCA núm. 1 Nau D,SERVEIS,Comerç a l'engròs d'equips electrònics i de telecomunicacions i els seus components,[ 4652 ],"MONTAJE INDUSTRIAL ANDREU Y ROLDAN, SLL",B63878516,6112
0,0,0,1,0,2,501,6.00,3006.00,2005-10-04T00:00:00.000,BARCELONA,Anoia,Masquefa,[ 08783 ],PTGE. DE L'ERA núm. 50 Pis LOCAL Porta 2,SERVEIS,Venda de vehicles de motor,[ 5010 ],"MAX KARTING STORE, SLL",B63740641,6111
0,0,0,0,2,1,54000,1.00,54000.00,2005-10-03T00:00:00.000,TARRAGONA,Ribera d'Ebre,Vinebre,[ 43792 ],C. MAJOR núm. 1,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"PROJECTES DE RESTAURACIO MOOSSEGA, SLL",B43814581,6110
0,0,1,0,1,2,3030,1.00,3030.00,2005-10-03T00:00:00.000,BARCELONA,Vallès Occidental,Castellar Del Vallès,[ 08211 ],urb. CAN FONT - L'ABET núm. 7,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"OBRAS Y CONSTRUCCIONES SANT QUIRZE, SLL",B63907588,6109
0,0,1,0,1,1,3300,1.00,3300.00,2006-04-05T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08002 ],C. AVINYÓ núm. 27 Pis TENDA,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"EFFETTI NATURALI, SLL",B64107576,6275
0,0,1,0,0,2,48600,1.00,48600.00,2005-10-03T00:00:00.000,BARCELONA,Baix Llobregat,Cornellà De Llobregat,[ 08940 ],C. LLOBREGAT núm. 2,INDÚSTRIA,Fabricació d'altres tipus de mobles,[ 3109 ],"FUSTA & ELEMENT 1971, SLL",B63913495,6106
0,0,1,0,1,1,60000,1.00,60000.00,2005-09-30T00:00:00.000,BARCELONA,Alt Penedès,Vilobí Del Penedès,[ 08735 ],C. TALLS núm. 27,SERVEIS,Comerç al detall de fruites i hortalisses en establiments especialitzats,[ 4721 ],"PENEDES GLOBAL SERVICES, SLL",B63456255,6104
0,0,0,0,2,2,3012,1.00,3012.00,2005-09-30T00:00:00.000,BARCELONA,Vallès Occidental,Sant Cugat Del Vallès,[ 08190 ],PG. DEL NARD núm. 137-139,SERVEIS,Intermediaris del comerç especialitzat en la venda d'altres productes,[ 4618 ],"DIMARIAS, SLL",B63905939,6101
0,0,1,0,0,2,30000,1.00,30000.00,2005-09-29T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08912 ],C. SÈQUIA núm. 9 Pis BAIXOS,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"REFORMAS Y CONSTRUCCIONES BELGRU, SLL",B63915201,6100
0,0,1,0,0,2,501,6.00,3006.00,2005-09-22T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08031 ],PG. VALLDAURA núm. 184 Bloc CASA 2 Pis LOCAL,SERVEIS,Lloguer d'altres efectes personals,[ 71404 ],"MUÑOZ & SANCHEZ CONSULTING, SLL",B63837132,6096
0,0,2,0,0,2,2600,10.00,26000.00,2005-09-22T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08901 ],C. ÁLVAREZ DE CASTRO núm. 55 Pis BAIXOS Porta 8A,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"ONOFF INFORMATICA, SLL",B63464648,6095
0,0,0,2,0,2,6,2000.00,12000.00,2005-09-16T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08041 ],C. RENAIXENÇA núm. 7 Pis BAIXOS,SERVEIS,Comerç al detall de recanvis i accessoris de vehicles de motor,[ 4532 ],"INPRODE INGENIERIA, SLL",B63885065,6091
0,0,1,2,0,2,100000,1.00,100000.00,2005-09-12T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08029 ],C. NICARAGUA núm. 9 Pis BAIXOS,SERVEIS,Comerç a l'engròs d'altres articles d'ús domèstic,[ 51475 ],"PRS TECNOLOGIAS DE ALMACENAJE, SLL",B63896906,6088
0,0,0,1,1,2,3010,1.00,3010.00,2005-09-09T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08207 ],C. DANIEL MOLINA núm. 10,INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"CERRAJERIA JERI, SLL",B63886535,6087
0,0,0,1,0,2,2580,10.00,25800.00,2005-09-06T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08037 ],C. MALLORCA núm. 314 Pis 4T Porta 2A,SERVEIS,"Comerç a l'engròs de productes alimentaris, begudes i tabac",[ 513 ],"BRUNNEN OFFICE DELIVERY, SLL",B63887020,6083
0,0,0,0,0,3,25650,1.00,25650.00,2005-09-01T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08906 ],PTGE. LLUNES núm. 11 Pis LOCAL COME Porta 1,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"COYBA CONSTRUCCION E INTERIORISMO, SLL",B63552780,6080
0,0,0,2,2,0,100,31.00,3100.00,2005-09-01T00:00:00.000,BARCELONA,Bages,Sant Vicenç De Castellet,[ 08295 ],C. RAFAEL DE CASANOVAS núm. 110 Pis BAIXOS,SERVEIS,Establiments de begudes,[ 5630 ],"CAFETERIA-GRANJA CYGNUS CASTELLET, SLL",B63887566,6079
0,0,2,0,0,2,50,61.00,3050.00,2005-08-31T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08279 ],C. ESQUIROLS núm. 11,CONSTRUCCIÓ,Promoció immobiliària,[ 4110 ],"PROJECTES I PROMOCIONS CANO Y NAVALON, SLL",B63837736,6078
0,0,0,1,2,0,1803,15.00,27045.00,2005-08-31T00:00:00.000,TARRAGONA,Baix Penedès,"Vendrell, El",[ 43700 ],C. APEL·LES FENOSA núm. 2 Pis 1 Porta 3,CONSTRUCCIÓ,Promoció immobiliària,[ 4110 ],"CONSTRUCCIONES CASESNOVES THALASSA, SLL",B43808054,6077
0,0,0,1,1,1,192,100.00,19200.00,2005-08-30T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08901 ],C. SANT JOAN núm. 40-42 Pis BAIXOS,INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"CARPINTERIA DE ALUMINIO JORVAN, SLL",B63587604,6074
0,0,0,1,1,1,6000,10.00,60000.00,2005-08-26T00:00:00.000,BARCELONA,Vallès Oriental,Mollet Del Vallès,[ 08100 ],C. BERENGUER III núm. 53 Pis LOCAL,SERVEIS,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic,[ 7112 ],"TALARN CONSULTING, SLL",B63887400,6073
0,0,2,0,0,2,3010,1.00,3010.00,2005-08-26T00:00:00.000,BARCELONA,Maresme,Tordera,[ 08490 ],urb. MAS MORA - ORQUÍDEA núm. 51,SERVEIS,Agents de la propietat immobiliària,[ 6831 ],"REFORMAS Y CONSTRUCCIONES FELMAN 2005, SLL",B63872840,6072
0,0,1,1,0,2,800,120.00,96000.00,2005-08-25T00:00:00.000,BARCELONA,Baix Llobregat,Sant Just Desvern,[ 08960 ],C. ESPORTS núm. 1 Pis 1R Porta 1A,SERVEIS,Compravenda de béns immobiliaris per compte propi,[ 6810 ],"CAMBRA DE L'HABITATGE, SLL",B63879746,6071
0,0,2,0,0,2,540,100.00,54000.00,2005-08-22T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08225 ],C. ABLA núm. 17 Pis 3R Porta 2A,CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"TOTELEC EGARA, SLL",B63883912,6068
0,0,0,1,2,1,8540,10.00,85400.00,2005-08-19T00:00:00.000,BARCELONA,Berguedà,Bagà,[ 08695 ],C. LES ERES núm. 1,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"PROJECTE BAGA, SLL",B63887483,6065
0,0,1,1,1,1,5460,10.00,54600.00,2005-08-19T00:00:00.000,BARCELONA,Vallès Occidental,Sentmenat,[ 08181 ],C. ANSELM CLAVÉ núm. 57,SERVEIS,"Activitats recreatives, culturals i esportives",[ 92 ],"EREX VIATGES, SLL",B63862866,6064
0,0,2,0,0,2,3006,1.00,3006.00,2005-08-18T00:00:00.000,LLEIDA,Urgell,Tàrrega,[ 25300 ],C. BETLEM núm. 48 Pis 3R Porta 1A,INDÚSTRIA,Altres activitats d'impressió i arts gràfiques,[ 1812 ],"NEXAR COMUNICACIO, SLL",B25579970,6063
0,0,0,0,3,0,60000,1.00,60000.00,2005-08-16T00:00:00.000,BARCELONA,Baix Llobregat,Molins De Rei,[ 08750 ],RBLA. DE LA GRANJA núm. 13 Pis 1R Porta 3A,SERVEIS,Rentatge i neteja de peces tèxtils i de pell,[ 9601 ],"SENSE TAQUES, SLL",B63769343,6062
0,0,0,2,1,1,7200,10.00,72000.00,2005-08-16T00:00:00.000,BARCELONA,Baix Llobregat,Vallirana,[ 08759 ],C. ARGENTERA núm. 7 Pis LOCAL Porta E,SERVEIS,Serveis tècnics d'arquitectura,[ 7111 ],"ART WELLNESS, SLL",B63852859,6061
0,0,1,0,1,1,60102,1.00,60102.00,2005-08-11T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08739 ],C. VIA AURELIA núm. 3 Pis BAIXOS,SERVEIS,Activitats de les agències de viatges,[ 7911 ],"SABADELL TOURS, SLL",B63875348,6059
0,0,0,1,0,3,3008,1.00,3008.00,2005-08-04T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08004 ],C. PIQUER núm. 35 Pis 2N Porta 2A,SERVEIS,Hoteleria,[ 55 ],"4A FRIENDLY SERVICES TRAVELLERS GROUP, SLL",B63867063,6054
0,0,0,1,2,0,768,100.00,76800.00,2005-08-04T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08025 ],C. SANT ANTONI MARIA CLARET núm. 186-188,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"UNIFRAN RESTAURACION, SAL",A63866297,6053
0,0,1,1,1,1,100,31.00,3100.00,2005-08-04T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08202 ],C. ALFONS SALA núm. 149 Pis LOCAL Porta 3,SERVEIS,"Comerç al detall d'aliments, begudes i tabac en establiments especialitzats",[ 522 ],"ESTABLIMENTS CONGELATS HIVERPEMA, SLL",B63865356,6052
0,0,2,0,0,2,1000,6.00,6000.00,2005-08-02T00:00:00.000,GIRONA,Gironès,Girona,[ 17002 ],PL. CATALUNYA núm. 15 Pis 1R,SERVEIS,Activitats d'assessorament en direcció i gestió empresarial,[ 74141 ],"VILA & ALBERICH ASSOCIATS, SLL",B17852013,6050
0,0,0,1,2,0,3090,1.00,3090.00,2005-07-29T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08204 ],C. CASP núm. 9 Pis LOCAL Porta 1,SERVEIS,Comerç al detall de tèxtils en establiments especialitzats,[ 4751 ],"MODA INFANTIL DIABLILLOS PUERICULTURA, SLL",B63861397,6046
0,0,0,1,0,2,27009,1.00,27009.00,2005-07-28T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08221 ],C. DEL VALL núm. 5,SERVEIS,Agents de la propietat immobiliària,[ 6831 ],"N. L. L. BCN GESTION 2005, SLL",B63867303,6045
0,0,0,0,1,2,45000,1.00,45000.00,2005-07-26T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08222 ],C. MARE DE DEU DE LA FUENCISCLA núm. 2 Pis BAIXOS,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"CONSTRUCCIONS VIDI 62, SLL",B63856959,6041
0,0,0,1,1,1,120000,1.00,50456.00,2005-07-26T00:00:00.000,LLEIDA,Urgell,Tàrrega,[ 25300 ],C. INDÚSTRIA núm. 5 Pis BAIXOS,SERVEIS,"Comerç a l'engròs de cereals, tabac en brut, llavors i aliments per al bestiar",[ 4621 ],"CEREAL 2005, SLL",B25578683,6040
0,0,0,1,1,1,3006,1.00,3006.00,2005-07-25T00:00:00.000,BARCELONA,Anoia,Piera,[ 08784 ],C. CERVANTES núm. 8 Pis BAIXOS,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"GUAPATAPA, SLL",B63853261,6039
0,0,0,2,1,1,22800,1.00,22800.00,2005-07-19T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08023 ],PL. LESSEPS núm. 33 Esc. A Pis ÀTIC Porta 3A,SERVEIS,"Comerç a l'engròs de productes alimentaris, begudes i tabac",[ 513 ],"DELINOSTRUM, SLL",B63764948,6033
0,0,1,0,0,2,3006,1.00,3006.00,2005-07-19T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],PTGE. FONT núm. 7,CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"BLESSING SOLUCIONES PARA LA CONSTRUCCION, SLL",B63739676,6031
0,0,0,1,2,0,3030,1.00,3030.00,2005-07-19T00:00:00.000,BARCELONA,Maresme,Tordera,[ 08490 ],C. SANT DANIEL núm. 61,CONSTRUCCIÓ,Altres activitats especialitzades de la construcció ncaa,[ 4399 ],"SOLDADURES I ESTRUCTURES METAL-LIQUES, SLL",B63741938,6030
0,0,0,1,3,1,3000,10.00,30000.00,2005-07-19T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08001 ],C. CERA núm. 23 Pis BAIXOS,SERVEIS,Altres serveis de menjars,[ 5629 ],"LOKATE, SLL",B63702856,6029
0,0,0,0,2,1,3009,1.00,3009.00,2005-07-08T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08221 ],RBLA. EGARA núm. 72 Pis 7È Porta 2A,SERVEIS,Transport terrestre; transport per canonades,[ 60 ],"SHEKINA TRANSPORTE Y PAQUETERIA, SLL",B63853592,6028
0,0,1,0,1,1,2370,10.00,23700.00,2005-07-01T00:00:00.000,GIRONA,Ripollès,Ripoll,[ 17500 ],C. JOSEP MARIA PELLICER núm. 54-56 Pis 1R Porta 3A,CONSTRUCCIÓ,Instal·lacions de fusteria i matèries plàstiques,[ 45421 ],"ERCAM FUSTERIA RESTAURACIO, SLL",B17804147,6027
0,0,1,0,0,2,3006,1.00,3006.00,2005-06-29T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08016 ],C. PABLO IGLESIAS núm. 47,CONSTRUCCIÓ,"Lampisteria, instal·lacions de calefacció i aire condicionat",[ 4322 ],"INSTALACIONES JIMENEZ MUÑOZ, SLL",B63818702,6025
0,0,0,1,1,1,81000,1.00,81000.00,2005-06-29T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08031 ],PG. DE FABRA I PUIG núm. 302 Pis 6È Porta 4A,SERVEIS,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic,[ 7112 ],"INGENIERIA E INSTALACIONES INALTE, SLL",B63852461,6023
0,0,1,0,1,1,9000,1.00,9000.00,2005-06-28T00:00:00.000,BARCELONA,Baix Llobregat,Molins De Rei,[ 08750 ],AV. DE VALÈNCIA núm. 37 Pis 2N Porta 2A,SERVEIS,Educació,[ 80 ],"5 SENTITS, LLEURE, SLL",B63850374,6022
0,0,0,0,1,2,90,100.00,9000.00,2005-06-28T00:00:00.000,BARCELONA,Osona,Vic,[ 08500 ],pi. RUPIT núm. 46 Polígon DE VIC,SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"TRUCK SERVICES J. MENA, SLL",B63848683,6021
0,0,1,0,0,2,27150,1.00,27150.00,2005-06-27T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08204 ],C. DIEGO DE ALMAGRO núm. 43 Pis 3R Porta 2A,CONSTRUCCIÓ,Pintura i vidrieria,[ 4334 ],"MORGA REHABILITACIONES, SLL",B63842975,6020
0,0,0,0,1,2,3060,1.00,3060.00,2005-06-22T00:00:00.000,GIRONA,Cerdanya,Fontanals De Cerdanya,[ 17538 ],C. RUFACA núm. 5,INDÚSTRIA,Fabricació d'altres tipus de mobles,[ 3109 ],"COMSGARDEN FONTANALS, SLL",B17848920,6016
0,0,1,0,1,1,27000,1.00,27000.00,2005-06-16T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08004 ],C. TAPIOLES núm. 11,CONSTRUCCIÓ,"Lampisteria, instal·lacions de calefacció i aire condicionat",[ 4322 ],"INSTALACIONES RUIZ CLIMA Y GAS, SLL",B63832729,6009
0,0,1,0,2,0,3018,1.00,3018.00,2005-06-16T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08006 ],trav. DE GRÀCIA núm. 62 Pis 5È,SERVEIS,Formació per a adults i formació professional ocupacional i contínua,[ 80421 ],"AGUILAR GALVANY RECURSOS HUMANOS, SLL",B63814586,6008
0,0,1,0,1,1,61704,1.00,61704.00,2005-06-13T00:00:00.000,BARCELONA,Baix Llobregat,Castelldefels,[ 08860 ],C. TOMÀS EDISON núm. 22 Pis BAIXOS,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"SISTEMES INFORMATICS JET, SAL",A63830517,6006
0,0,0,0,0,4,52184,1.00,52184.00,2005-06-13T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08034 ],C. D'OSI núm. 33,SERVEIS,Telecomunicacions,[ 642 ],"OSI-SERVILANG, SLL",B63722664,6005
0,0,1,0,0,2,3006,1.00,3006.00,2005-06-10T00:00:00.000,BARCELONA,Baix Llobregat,Martorell,[ 08760 ],C. AUSIAS MARC Pis LOCAL Porta 6-8,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"AGUILAR-SANTIN, SLL",B63684229,6004
0,0,2,0,0,2,5000,10.00,50000.00,2005-06-08T00:00:00.000,BARCELONA,Baix Llobregat,Abrera,[ 08630 ],C. CASANOVAS núm. 9 Pis BAIXOS,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"VITORIO & DOMINGO, SLL",B63823132,6002
0,0,0,1,0,2,60102,1.00,60102.00,2005-06-07T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08005 ],RBLA. DEL POBLE NOU núm. 11-13,SERVEIS,Activitats dels operadors turístics,[ 7912 ],"VIATGES RAMBLA BCN MEDITERRANI, SLL",B63820567,6000
0,0,0,0,1,3,40,100.00,4000.00,2005-06-06T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08916 ],C. CASTELL GODMAR núm. S/N,SERVEIS,Gestió d'instal·lacions esportives,[ 9311 ],"PITCH & PUTT CUATRO MARES, SLL",B63775175,5998
0,0,0,0,0,3,225,15.00,3375.00,2005-06-03T00:00:00.000,LLEIDA,Cerdanya,Lles De Cerdanya,[ 25726 ],C. CAP DEL REC núm. S/N,CONSTRUCCIÓ,Construcció general d'immobles i obres d'enginyeria civil,[ 452 ],"BOADA CONSTRUCTORS 2004, SLL",B25530379,5995
0,0,1,0,0,2,55560,1.00,55560.00,2005-06-02T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08206 ],C. MARCIAL núm. 17-18 Pis LOCAL Porta 2,CONSTRUCCIÓ,"Lampisteria, instal·lacions de calefacció i aire condicionat",[ 4322 ],"NAXAN INSTALACIONES 04, SLL",B63558720,5993
0,0,2,0,0,2,120,100.00,12000.00,2005-05-31T00:00:00.000,TARRAGONA,Baix Penedès,Llorenç Del Penedès,[ 43712 ],C. EMPALME núm. 4 Nau 3,INDÚSTRIA,Fabricació de maquinària d'elevació i manipulació,[ 2822 ],"MANQQ ELEVACIO, SLL",B43800531,5991
0,0,0,0,0,3,9900,10.00,99000.00,2005-05-30T00:00:00.000,BARCELONA,Vallès Occidental,Rubí,[ 08191 ],C. SANT SALVADOR núm. 1,SERVEIS,"Vigilància, protecció i seguretat",[ 74602 ],"SISTEMES DE SEGURETAT REDOMAN, SLL",B63792626,5990
0,0,1,0,2,0,20670,1.00,20670.00,2005-05-27T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08027 ],C. GARCILASO núm. 118-120,SERVEIS,Perruqueria i altres tractaments de bellesa,[ 9602 ],"LAURA Y SANDRA PELUQUERIA, SLL",B63763692,5988
0,0,0,1,2,0,36000,1.00,36000.00,2005-05-25T00:00:00.000,BARCELONA,Bages,Manresa,[ 08241 ],C. MURALLA DEL CARME núm. 22-24,SERVEIS,Activitats jurídiques,[ 6910 ],"ASSESSORIA M. ANGELS FONT, SLL",B63809800,5987
0,0,0,1,0,1,60102,1.00,60102.00,2005-05-24T00:00:00.000,GIRONA,Baix Empordà,Castell-Platja D'Aro,[ 17251 ],C. NOSTRA SENYORA DE FANALS núm. 20 Pis BAIXOS,SERVEIS,Activitats dels operadors turístics,[ 7912 ],"VIATGES NEMO, SLL",B17843426,5985
0,0,1,0,2,0,11700,1.00,11700.00,2005-05-20T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08006 ],C. INDÚSTRIA núm. 226,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"DERIARMI, SLL",B63726871,5983
0,0,0,1,0,2,3300,1.00,3300.00,2005-05-12T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08025 ],C. PROVENÇA núm. 397 Pis ENTL. Porta 2A,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"SEGUNDO CONSTRUIMOS PARA TODOS, SLL",B63808604,5979
0,0,0,1,1,1,18000,1.00,18000.00,2005-05-10T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08028 ],C. GALILEO núm. 150 Pis BAIXOS,CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"V&B SAN LORENZO ETG COMM TRADE ON LINE Y OFF LINE GROUP, SLL",B63816029,5976
0,0,1,0,0,2,13341,1.00,13341.00,2005-05-10T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08914 ],AV. AFRICA núm. 4 Esc. A Pis LOCAL Porta 1A,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"REHANOVA, SLL",B63763338,5975
0,0,0,1,0,2,42,1000.00,42000.00,2005-05-10T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08031 ],C. SANT ALEXANDRE núm. 41-43,INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"ESTRUCTURAS FESMON, SLL",B63809867,5974
0,0,1,0,1,1,60102,1.00,60102.00,2005-05-10T00:00:00.000,BARCELONA,Baix Llobregat,Cornellà De Llobregat,[ 08940 ],C. ABEDUL núm. 7 Pis BAIXOS Porta 3A,SERVEIS,Activitats dels operadors turístics,[ 7912 ],"SIPAN VIAJES, SLL",B63812929,5973
0,0,0,1,1,1,3006,1.00,3006.00,2005-05-10T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08033 ],C. ALMANSA núm. 85-87 Pis BAIXOS,SERVEIS,"Lloguer de maquinària i equips d'oficina, inclosos els ordinadors",[ 7733 ],"UNO ENVIOS ALEXNOR PARA TODOS, SLL",B63789929,5972
0,0,1,0,1,1,450,100.00,45000.00,2005-05-09T00:00:00.000,BARCELONA,Barcelonès,Santa Coloma De Gramenet,[ 08924 ],C. CÓRDOVA núm. 57 Pis PLANTA C Porta 1R,INDÚSTRIA,Enquadernació i activitats dels serveis que s'hi relacionen,[ 1814 ],"BOOK 3, SLL",B63808141,5971
0,0,0,1,1,1,60000,1.00,60000.00,2005-05-06T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08914 ],C. GRANADA núm. 24 Pis ENTL. Porta 1A,SERVEIS,Activitats odontològiques,[ 8623 ],"CLINICA DENTAL LIMADENT, SLL",B63718761,5969
0,0,1,0,2,0,621,5.00,3105.00,2005-05-06T00:00:00.000,TARRAGONA,Tarragonès,Tarragona,[ 43004 ],C. MÉNDEZ NÚÑEZ núm. 1 Pis LOCAL Porta 5,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"GABRI I MARTA, SLL",B43796358,5968
0,0,1,0,1,2,30000,1.00,30000.00,2005-05-06T00:00:00.000,BARCELONA,Vallès Occidental,Sant Cugat Del Vallès,[ 08190 ],CTRA. SANT CUGAT VALLÈS A RUBÍ núm. 40 Pis LOCAL Porta 7,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"FRANCIMAC, SLL",B63814610,5967
0,0,1,0,0,2,3009,1.00,3009.00,2005-05-02T00:00:00.000,BARCELONA,Maresme,Sant Cebrià De Vallalta,[ 08396 ],urb. VISTAMAR - CAMÍ DE CANET núm. 129 Pis BÚSTIA Porta 88,SERVEIS,"Comerç a l'engròs de fusta, materials de construcció i aparells sanitaris",[ 4673 ],"EMGI SUMINISTRES, SLL",B63767545,5962
0,0,2,0,0,2,52500,1.00,52500.00,2005-05-02T00:00:00.000,BARCELONA,Anoia,Piera,[ 08784 ],AV. DE LA CARRETERA núm. 21 Pis 1R Porta 2A,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"CONSTRUCCIONES Y OBRAS DE ALBAÑILERIA HERMANOS GAMITO, SLL",B63800866,5961
0,0,1,0,1,1,35100,1.00,35100.00,2005-05-02T00:00:00.000,BARCELONA,Vallès Occidental,Rubí,[ 08191 ],C. ESCRIPTOR VICTOR CATALÀ núm. 13 Pis LOCAL,CONSTRUCCIÓ,Instal·lacions d'edificis i obres,[ 453 ],"ABA GAS DISSENY, SLL",B63796114,5959
